stationID,x,y
ca046118,-114.62000199884503,34.770000991882156
ca046136,-121.02999989508297,39.27000092019024
ca046144,-122.02999789732876,37.51999995715909
ca046175,-117.87999726980667,33.59999976197376
ca046252,-119.50000205982673,37.22999786104718
ca046377,-117.40000179600959,33.21999962930016
ca046399,-119.24999810016422,34.45000252298373
ca046506,-122.19999666589031,39.75000085308842
ca046508,-123.52999935979847,41.299997756569375
ca046624,-118.12000392490735,34.580003155095895
ca046635,-116.55000349410064,33.81999843064762
ca046646,-122.12999769755329,37.4500009888221
ca046657,-116.84999843567334,33.35000026141232
ca046699,-114.16999843873339,34.2799992953211
ca046719,-118.1500002976939,34.15000312230999
ca046730,-120.68000059429694,35.630001057453946
ca046742,-120.64999976240938,35.60000022556636
ca046826,-122.62999669867621,38.230000322394
ca046926,-121.17999959541986,36.47999935936285
ca046943,-120.62999623508358,35.13000205633106
ca047085,-120.46999923018492,39.80000075320071
ca047109,-123.12999569979908,39.37000072041482
ca047253,-117.65000129657099,35.369999793229624
ca047306,-117.17999866823467,34.04999886298435
ca047339,-122.23000195687894,37.47999736160862
ca047414,-122.34999636622719,37.93000092172028
ca047470,-117.3499974367962,33.97000259008554
ca047630,-121.49999806431826,38.52000241850591
ca047633,-121.49999806431826,38.57999962318003
ca047668,-121.59999786454283,36.669997196149126
ca047669,-121.62999869643042,36.66999719614912
ca047735,-118.73000448991769,34.75000192365746
ca047740,-117.16999690457176,32.729997932739096
ca047769,-122.37999719811475,37.61999975738367
ca047772,-122.41999979366523,37.77999676228236
ca047785,-118.10000039758158,34.09999876309665
ca047851,-120.66999883063406,35.300000824892635
ca047888,-117.8499964379191,33.76999853053533
ca047905,-119.83000229238804,34.42999899565796
ca047916,-122.01999613366587,36.970001055923916
ca047946,-120.41999933007261,34.930002455881905
ca047965,-122.69999566701321,38.44999899106786
ca048045,-124.09999732925833,40.48000028654805
ca048135,-122.41999979366523,40.72000248254766
ca048218,-120.3700038890614,39.58000208452685
ca048351,-122.44999616645175,38.280000222506295
ca048353,-120.37999673452217,37.980000821832554
ca048380,-119.50000205982674,37.50000088893438
ca048558,-121.2499985637568,37.90000008983269
ca048560,-121.23000395463319,37.94999998994498
ca048587,-122.5299968984516,39.58000208452686
ca048606,-121.09999886341998,39.570000320863976
ca048758,-120.15000076128648,39.16999666086461
ca048839,-118.74999909904135,35.02999779700543
ca048892,-116.169998902326,33.61999883019847
ca048917,-118.84999889926591,36.47000205480103
ca048973,-118.31999906625545,33.83000019431051
ca048999,-121.41999733231839,37.70000048938354
ca049001,-121.58000325541921,37.800000289608114
ca049035,-117.37999826868379,35.780000757790816
ca049053,-121.47000169153172,41.96999998535489
ca049099,-116.05000449297775,34.129999594984234
ca049152,-118.44999523926656,34.069997931209066
ca049325,-117.30000199578497,34.52999879588254
ca049367,-119.30000245937758,36.32999965902599
ca049452,-119.33000329126517,35.60000022556636
ca049473,-121.76999663310441,36.92999846037345
ca049490,-122.93000055845098,40.72999978710949
ca049699,-122.18000205676665,39.52000042075169
ca049742,-121.97000069265464,38.52000241850591
ca049781,-121.76999663310441,38.6799994234046
ca049855,-119.58000279182662,37.750000389495824
ca049866,-122.62999669867621,41.720000484793445
co050109,-103.15000350940096,40.15000005398673
co050114,-103.16999811852462,40.11999922209916
co050130,-105.84999811546456,37.43000192059739
co050214,-108.52999811240448,39.58000208452685
co050263,-105.87999894735214,38.99999789230304
co050454,-105.48000420555489,39.400001552302406
co050834,-102.18000187994173,39.62000022097627
co050848,-105.2699983823418,40.01999942187457
co051071,-106.1299984479136,38.83000358284252
co051121,-102.26999545740236,39.29999729297678
co051179,-104.22000047998374,39.70000095297615
co051401,-104.87000364054454,39.37000072041482
co051458,-106.12000114335176,37.750000389495824
co051528,-105.28000014600467,39.22000102007796
co051564,-102.3500006485033,38.820001819179645
co051609,-107.51999834649584,38.40000355005663
co051660,-106.19999741625058,39.38000248407769
co051713,-106.76999538571046,38.42999992284317
co051772,-108.7300021719547,39.09999769252763
co051778,-104.69999595378087,38.820001819179645
co051886,-108.57000070795496,37.34999672949646
co051959,-106.96999944526065,38.86999726019088
co052184,-106.34999711658745,37.669999657495964
co052220,-104.87999648600531,39.76999992131313
co052281,-106.05000217501477,39.59999669365051
co052932,-103.06999831830004,39.27999822475207
co053005,-105.08000054555552,40.58000008677263
co053016,-108.05000263860737,37.22999786104718
co053246,-108.93000177240386,38.700002950730365
co053359,-107.31999874604668,39.520000420751686
co053488,-108.52999811240448,39.11999676075233
co053496,-105.8300035063409,40.269998922436024
co053500,-105.84999811546456,40.24999985421132
co053530,-105.67999934690297,39.47000052063939
co053541,-105.52999964656611,37.71999955760824
co053553,-104.69999595378087,40.39999955454819
co053662,-106.91999954514837,38.54999879129244
co053867,-107.2499997777097,40.499999354772754
co053951,-107.12000360469858,37.750000389495824
co054076,-102.12000467526761,38.04999979016956
co054082,-102.30000520749206,40.580000086772635
co054388,-102.93000038162604,38.06999885839426
co054452,-105.09999961378023,39.50000135252698
co054603,-102.7800006812892,38.770001919067354
co054720,-103.51999741931063,38.04999979016956
co054742,-105.48000420555488,38.91999716030317
co054770,-102.6200036763905,38.06999885839426
co054834,-103.22000247773795,38.08000062205715
co054884,-106.3000016755762,39.250001851965536
co054945,-103.01999841818777,40.48000028654805
co055017,-103.67999888331038,39.27000092019024
co055322,-105.94999791568912,37.18000242003595
co055531,-108.50000173961796,37.200001488260654
co055706,-106.15000197523933,37.56999985727138
co055722,-107.87999941094475,38.47999982295545
co056266,-108.34999758018004,39.09999769252763
co056306,-107.580000010271,38.86999726019088
co056832,-108.80000114029168,40.08000108564974
co057167,-103.69999795153508,38.03000072194485
co057309,-104.980005204432,38.84999819196618
co057515,-102.5199949579638,40.84999865555878
co057936,-106.83000150858669,40.499999354772754
co058064,-106.37000064391319,39.250001851965536
co058157,-104.07000077964688,38.38000002273088
co058184,-106.62000460357571,38.820001819179645
co058429,-104.50000081243277,37.16999619727201
co058434,-104.33000204387119,37.25000138837295
co058501,-106.32000074380092,39.080003083403966
co058560,-108.7300021719547,38.369998259068
co058582,-107.580000010271,37.37000025682222
co058756,-106.26999638458756,40.72999978710949
co058781,-104.77999668578074,37.63000152104654
co058793,-102.27999722106524,37.3800020204851
co058839,-105.19999495490374,40.41999862277288
co058931,-105.48000420555488,38.13000052216943
co059243,-102.22000001639113,40.06999932198686
co059265,-106.90000047692367,40.15000005398673
ct060806,-73.12999748728727,41.16999712445721
ct060973,-72.93000234593917,41.80000121679331
ct062658,-73.37000414238794,41.950000917130176
ct063451,-72.65000201349015,41.72999778935527
ct065445,-73.21999998295003,41.96999998535489
dc448906,-77.0299986142479,38.83000358284252
de072730,-75.5199953881153,39.15000205174096
de079595,-75.60000057921623,39.67000012108855
de079605,-75.52999715177819,39.76999992131313
fl080211,-84.98000502760705,29.729999466900725
fl080228,-81.84999701145442,27.219998238522365
fl080369,-81.50000216976945,27.599998371195966
fl080478,-81.83000240233076,27.899997771869696
fl081276,-80.62999588143373,26.869998937736344
fl081544,-85.48000402872994,30.780001828359843
fl081641,-81.77999804311742,28.479997504992458
fl082008,-83.12000250068844,29.62999966667615
fl082158,-81.05000306875885,29.180000565665555
fl082229,-81.3000025693203,29.030000865328685
fl082850,-81.37999884221911,25.850001867265867
fl082915,-81.52999854255599,29.729999466900725
fl082944,-81.44999781055611,30.670000264472385
fl083163,-80.1500004076366,26.100001367827307
fl083186,-81.87000053878018,26.58000130072549
fl083207,-80.33000093986105,27.4299996026344
fl083470,-82.1699999394539,30.250001995349372
fl083909,-80.2799965806477,25.829998339940115
fl083956,-82.5999999722398,29.829999267125302
fl084289,-82.33000140345365,28.83000126487953
fl084358,-81.65000187010631,30.420000763910945
fl084366,-81.40000236954488,30.280002827236963
fl084394,-82.80000403179001,30.500001495910823
fl084570,-81.69999731111756,24.58000083713289
fl084625,-81.40000236954488,28.300001431869063
fl084731,-82.5999999722398,30.17999856791133
fl085099,-82.97000280035158,30.280002827236956
fl085275,-83.41999744226112,30.47000066402323
fl085539,-83.2300040645759,30.10000229501251
fl085612,-80.62999588143373,28.10000183141991
fl085658,-80.12999688031084,25.78000289892887
fl085663,-80.2799965806477,25.820001035378283
fl085895,-81.08000390064643,26.83000080128693
fl085973,-81.59999751089299,27.929998603757287
fl086065,-82.31999963979077,27.249999070409945
fl086078,-81.82000063866789,26.120000436052013
fl086240,-86.50000109920042,30.520000564135522
fl086414,-82.12999734390344,29.180000565665555
fl086842,-85.59999843807817,30.220001163461784
fl086880,-82.41999944001535,27.579999302971267
fl086997,-87.1999952416714,30.47000066402323
fl087025,-83.57000160169905,30.079998767686746
fl087205,-82.12999734390344,28.02000109942004
fl087851,-82.25000067145378,28.329997804655587
fl087886,-82.62999634502633,27.779998903420413
fl088620,-80.25000020786118,27.19999917029766
fl088758,-84.3499964761699,30.45000159579853
fl088788,-82.53000100390281,27.970001199307745
fl088824,-82.78000050446425,28.12999820420644
fl088942,-80.82999994098394,28.619999900767496
fl089120,-82.81999864091365,29.419998302564117
fl089176,-82.44999581280187,27.099999370073085
fl089219,-80.44999534920927,27.62999920308355
fl089401,-81.82000063866789,27.56999753930838
fl089430,-82.5800009040151,28.520000100542912
fl089525,-80.10000050752433,26.680001100950065
ga090140,-84.1500013348218,31.569998466493583
ga090211,-82.51999478113888,31.53000033004417
ga090311,-82.33000140345365,33.56999893008618
ga090435,-83.31999764203655,33.94999906275978
ga090451,-84.41999990360794,33.64999966208605
ga090495,-82.02999754367886,33.4699991298616
ga090969,-83.92999820704689,34.84999726478098
ga091266,-81.67999824289285,32.380003091054135
ga091340,-81.50000216976945,31.15000019737057
ga091345,-81.37999884221911,31.150000197370577
ga091500,-84.2200003031588,31.23000092937044
ga091640,-85.0699986050677,33.58000069374906
ga091665,-84.80000449538261,34.15000312230999
ga091732,-85.24999913729215,34.02000249019783
ga091982,-83.37999930581171,34.870000792106744
ga092153,-84.7300055270456,31.169999265595276
ga092166,-84.93000066839372,32.52000102772813
ga092266,-83.77999850671002,31.96999766739189
ga092283,-83.52999900614857,34.52000149132073
ga092450,-84.78000096805685,31.770002526043793
ga092485,-84.83000086816914,33.9199982308722
ga092783,-82.84999947280124,31.499999498156587
ga092966,-83.17999970536256,32.20000255882968
ga093060,-82.870003000127,34.119997831321356
ga093465,-82.12999734390344,30.7299974691465
ga093538,-81.62000103821873,31.870002326268363
ga093621,-83.83000286592336,34.32000189087156
ga093754,-81.91999597979141,31.92999953094248
ga094133,-82.91999844113823,34.40000262287143
ga094170,-83.47000180147447,32.2799988317285
ga094429,-82.74999967257668,31.03000132892128
ga094648,-84.43000166727084,34.47000159120843
ga094941,-85.27999996917974,34.70000202354517
ga095314,-82.40000037179064,33.00000096062631
ga095443,-83.65000233369891,32.70000155995257
ga095874,-83.22000230091302,33.08000169262616
ga095988,-83.67999870648545,33.30000036130002
ga096087,-83.77999850671002,31.180001029258143
ga097600,-85.16999840529228,34.249998463433506
ga097777,-82.76999874080137,32.95000106051401
ga097808,-81.27999904199454,31.399999697932017
ga098064,-83.09999897336269,33.53000079363676
ga098535,-84.52999700839435,32.66999626896393
ga098703,-83.52999900614857,31.469998666269007
ga098740,-83.31999764203655,34.58000315509589
ga099141,-82.66999894057679,33.40000016152461
ga099157,-82.73000506345302,33.73000039408593
ga099186,-82.37000399900411,31.219999165707563
ga099194,-82.01999578001599,33.08000169262617
ga099291,-85.18000016895517,32.870000328514145
ia130112,-92.80000189065194,41.029999187783226
ia130133,-94.23000438478466,43.06999778782523
ia130157,-92.7799983633262,42.76999838715151
ia130241,-93.62000381977433,41.72000048479344
ia130364,-94.980002886469,41.400002015895005
ia130385,-94.94999759548037,41.70000141656874
ia130536,-94.05000385256022,40.819997823671194
ia130576,-94.73000338590755,40.67999988699721
ia130600,-92.26999759854043,41.9000010170179
ia130608,-90.41999683528469,42.26999938602862
ia130753,-92.4199972988773,40.79999875544649
ia130807,-93.87999616579656,42.06999978557947
ia130923,-93.81999896112242,43.06999778782523
ia131233,-94.87000132258154,42.06999978557946
ia131257,-91.0000010275085,42.3000002179162
ia131277,-95.81999942471504,42.06999978557946
ia131314,-91.69999516997949,41.880001948793186
ia131319,-91.64999972896825,41.98000174901776
ia131394,-93.25000099166255,40.99999835589564
ia131402,-92.66999679943874,43.06999778782523
ia131442,-95.56999992415359,42.7499993189268
ia131533,-95.01999656381737,40.72999978710949
ia131541,-93.73000538366179,42.7300002507021
ia131635,-90.17999909838613,41.830002048680896
ia131833,-94.72000162224468,40.99999835589564
ia131954,-92.12000235730461,43.36999718849897
ia132110,-91.80000388840618,43.299998220161974
ia132171,-95.37000478280548,42.000000817242466
ia132203,-93.65000019256087,41.529998188906106
ia132364,-90.65000172672248,42.53000065025294
ia132367,-90.69999716773371,42.40000001814077
ia132573,-93.15000119143797,42.369999186253196
ia132603,-91.40000022840681,42.84999911915138
ia132689,-94.66999726303133,43.09999861971282
ia132724,-94.83000318613213,43.400002479487604
ia132789,-91.94999912964198,41.0200018832214
ia132864,-91.80000388840618,42.83000005092667
ia132977,-93.6299966652351,43.279999151937275
ia132999,-94.16999826190845,42.51999888659006
ia133007,-91.37000385562028,40.619998223222034
ia133438,-94.47000212168324,41.32000128389513
ia133473,-92.73000292231495,41.72999778935526
ia133487,-92.72000115865208,42.40000001814077
ia133509,-94.49999849446978,41.68000234834403
ia133517,-91.09999636863203,42.780000150814374
ia133584,-93.1999966324492,42.749999318926804
ia133632,-95.32000042359213,41.65000151645644
ia133718,-96.4800043489387,42.99999881948824
ia134063,-93.55000485143734,41.369996724906365
ia134101,-91.53000086051897,41.6699961255801
ia134142,-93.2699956007862,42.53000065025294
ia134228,-94.37000232145867,42.019999885467165
ia134381,-91.40000022840681,40.39999955454818
ia134389,-91.97000265696775,40.72000248254768
ia134502,-93.09999683222462,41.32000128389513
ia134561,-95.32000042359213,43.450002379599894
ia134705,-90.41999683528469,41.58000254811945
ia134735,-96.16999872550105,42.79999921903909
ia134894,-95.80000481559138,41.63000244823174
ia135123,-95.80000481559138,42.2300012495792
ia135131,-90.69999716773371,42.08000154924234
ia135198,-92.93000252276411,42.06999978557946
ia135230,-93.1999966324492,43.17999935171269
ia135235,-93.33000172366242,43.15000297892615
ia135493,-95.18000248691816,43.37999895216184
ia135769,-94.23000438478466,40.72999978710949
ia135796,-91.53000086051897,40.95000291488441
ia135837,-91.05000092762079,41.42999838868153
ia135952,-92.31999749865271,43.06999778782523
ia135992,-93.07000045943809,41.70000141656874
ia136103,-93.22000015977495,43.450002379599894
ia136151,-95.37999762826627,41.320001283895124
ia136305,-92.80000189065194,43.27999915193727
ia136327,-92.66999679943874,41.27999868834467
ia136389,-92.44999813076487,41.09999815612022
ia136566,-94.08000022534675,41.830002048680896
ia136719,-94.65000265390768,42.72000294614027
ia136800,-95.6299971288277,43.08000401058916
ia136940,-95.22000062336755,41.0200018832214
ia137147,-96.16999872550105,43.429998852274124
ia137161,-94.62000182202011,42.40000001814077
ia137312,-94.980002886469,42.430000850028364
ia137386,-95.65000065615345,43.17999935171269
ia137594,-95.85000025660263,43.17999935171269
ia137613,-95.37999762826627,40.77000238265995
ia137664,-95.75000045637803,43.400002479487604
ia137669,-95.6299971288277,40.74999885533419
ia137678,-92.19999863020344,41.33000304755801
ia137700,-96.16999872550105,43.080004010589164
ia137708,-96.37999563051203,42.380000949916074
ia137726,-95.12999812770481,42.87999995103896
ia137844,-95.19999709604181,43.16999758804981
ia137979,-95.18000248691816,42.63000045047752
ia138026,-94.3499987941329,43.419997088611254
ia138296,-92.5700014583152,42.000000817242466
ia138339,-92.24999853031572,42.81999828726379
ia138568,-92.01999809797898,42.169999585804035
ia138688,-91.68000056085585,41.27999868834467
ia138706,-92.40000268975363,42.54999971847765
ia138755,-91.48000541950773,43.27000184737544
ia138806,-93.81999896112244,42.470003445578826
ia139067,-92.01999809797898,41.65000151645645
ia139132,-94.0199985615716,41.32000128389514
id100010,-112.83000289936446,42.94999891937595
id100470,-111.449995846243,44.08000201283494
id100667,-116.55000349410064,47.9799986806945
id101018,-116.06999910210143,43.52999865249871
id101022,-116.2200032615393,43.570001248049174
id101079,-116.30000399353918,48.700000809592304
id101303,-113.76999477873403,42.530000650252944
id101363,-116.06999910210143,48.08000294002013
id101408,-116.67999966711177,44.56999925029494
id101514,-116.05000449297775,44.52999665474449
id101671,-113.80000452882372,44.000001280835065
id102187,-116.41999840288746,44.749999782519396
id102260,-113.56999963738593,43.47000144782459
id102444,-116.74999863544873,43.58000301171206
id102676,-111.1200045318838,43.729998252947865
id102707,-112.19999880702836,44.25000078139651
id102875,-115.43000216430453,45.82000121220321
id102892,-116.169998902326,46.77999661889852
id102942,-116.47000276210079,43.87000064872291
id103143,-115.5500010327538,46.09999708555119
id103297,-112.42999923936512,43.029999651375824
